daiya_sid,bin_no,course_sid
fe118711-d362-42ea-bf04-42627c9a2e77,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
e335d0cb-6c94-4b66-b5b9-4175a8f7d70f,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
7ac801bf-32f1-4734-b65f-3fddfd6ce88d,7,1952befd-2e8a-4e41-b951-3ef6cf7cce72
83264ef0-1b27-42e9-81ec-55732dfa982d,20,1952befd-2e8a-4e41-b951-3ef6cf7cce72
738ea116-87a1-4d3d-a98c-598a299ceece,8,1952befd-2e8a-4e41-b951-3ef6cf7cce72
d2f1f9a9-a0b1-4b3c-a33a-59e25bc15200,18,1952befd-2e8a-4e41-b951-3ef6cf7cce72
dad61d77-28b6-4910-9565-0acd075968e1,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
bae63113-a5c7-4d04-9493-09f6f7d9ed44,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
17762cfa-3923-4171-934b-03b76724ef90,17,1952befd-2e8a-4e41-b951-3ef6cf7cce72
6944699d-8e08-4e7f-8ece-27643c43960b,4,1952befd-2e8a-4e41-b951-3ef6cf7cce72
356b8713-9de4-49c6-9c01-2e223c1d0c1b,24,1952befd-2e8a-4e41-b951-3ef6cf7cce72
0d3a8206-1493-4375-b4f1-203435897445,6,1952befd-2e8a-4e41-b951-3ef6cf7cce72
49cf08a0-0bc2-4414-be46-1a8d17c51572,9,1952befd-2e8a-4e41-b951-3ef6cf7cce72
97c096f5-5fd9-4342-9e50-9ae8a6ad9f2f,26,1952befd-2e8a-4e41-b951-3ef6cf7cce72
b7587ae8-315a-44d2-8a76-99b2375af0a8,13,1952befd-2e8a-4e41-b951-3ef6cf7cce72
bfd11794-4afa-4045-8b1a-9b7dc9b224d1,19,1952befd-2e8a-4e41-b951-3ef6cf7cce72
0236d11c-b848-4885-bfed-a083820e6ec7,19,1952befd-2e8a-4e41-b951-3ef6cf7cce72
6529de5a-ac0f-49cd-bb7f-a0c68294133f,7,1952befd-2e8a-4e41-b951-3ef6cf7cce72
5e917306-4e15-40c4-bbba-a205b8157fd2,21,1952befd-2e8a-4e41-b951-3ef6cf7cce72
af625159-f36f-401f-bf14-a1fc0cff8d8a,11,1952befd-2e8a-4e41-b951-3ef6cf7cce72
a8dd85c1-a0d5-43c0-a202-8c900823befa,5,1952befd-2e8a-4e41-b951-3ef6cf7cce72
23b07972-2be3-4d5e-9e84-8f215e88a274,16,1952befd-2e8a-4e41-b951-3ef6cf7cce72
c1475da7-ad89-4c2d-be3f-853bc7f69981,6,1952befd-2e8a-4e41-b951-3ef6cf7cce72
99026c9d-7497-457c-97b2-79058c52a1bb,23,1952befd-2e8a-4e41-b951-3ef6cf7cce72
560057f2-47b1-45e1-a568-7cfdbfd2645c,13,1952befd-2e8a-4e41-b951-3ef6cf7cce72
604df896-41cc-498e-9d7a-73f508506cb9,14,1952befd-2e8a-4e41-b951-3ef6cf7cce72
9dc825a2-019d-428e-99bd-6ce356d10cbf,1,1952befd-2e8a-4e41-b951-3ef6cf7cce72
cbcf4e5b-a959-4b01-9f5d-6384ad0c894c,22,1952befd-2e8a-4e41-b951-3ef6cf7cce72
90355508-90b5-41c2-b963-f80cc911614d,2,bdd294ed-430d-427f-a76b-3f65d156da53
bc377988-35f5-4cea-aee9-4d5af420c012,1,bdd294ed-430d-427f-a76b-3f65d156da53
6f1fcf28-df94-47fa-b534-e3dc17bf5a6c,1,6a9fd377-069a-4e38-b5fa-40e115ee71dc
89201ac7-ed79-40e2-bd45-b12623655362,2,6a9fd377-069a-4e38-b5fa-40e115ee71dc
9420d2a6-2af5-4314-8fb8-beb420d699a1,4,df35e373-ea15-48d7-84cd-41d595b17405
dbfdd920-5c7e-4c99-b579-d4612818f66b,4,df35e373-ea15-48d7-84cd-41d595b17405
a06ccd7a-c928-4914-9a98-d5e73e474a67,1,df35e373-ea15-48d7-84cd-41d595b17405
fdc5196e-9585-4b36-8797-c4148dee769f,8,df35e373-ea15-48d7-84cd-41d595b17405
8a500293-1eff-411f-b76f-e684bf42a8d9,8,df35e373-ea15-48d7-84cd-41d595b17405
7d6806c5-682e-4cec-9660-e94e785ef1ad,3,df35e373-ea15-48d7-84cd-41d595b17405
d830a52c-c59b-4a50-ac11-f7db99ea81cb,6,df35e373-ea15-48d7-84cd-41d595b17405
d8c2f8d0-3d00-4e68-b42e-fb661376dbb0,2,df35e373-ea15-48d7-84cd-41d595b17405
db479eb5-099b-4087-bd4a-18558c5930c3,2,df35e373-ea15-48d7-84cd-41d595b17405
cc38345e-2eba-4f8d-921f-0cd3d1a21ec2,1,df35e373-ea15-48d7-84cd-41d595b17405
e14ee9a1-6a34-4fec-bead-2e05ce25933b,3,df35e373-ea15-48d7-84cd-41d595b17405
0829f812-067d-4a67-b0b5-7316aa3eeb56,6,df35e373-ea15-48d7-84cd-41d595b17405
19dd01ad-eac3-4c45-b94a-a41a15a2e127,1,df35e373-ea15-48d7-84cd-41d595b17405
e38b899c-0cf9-4fcd-9d37-a5d85c1cc2c0,4,df35e373-ea15-48d7-84cd-41d595b17405
26da6f9f-2893-42ec-9606-a0a887c837d2,5,df35e373-ea15-48d7-84cd-41d595b17405
1ee95091-2417-4f41-b5e5-9b19bd8d804b,7,df35e373-ea15-48d7-84cd-41d595b17405
2e93deda-3a08-4af8-a1f4-9801669bd03e,2,df35e373-ea15-48d7-84cd-41d595b17405
682e971d-0f8b-44e3-bee0-8ffe56cdfc6b,5,df35e373-ea15-48d7-84cd-41d595b17405
56ca9b32-bbc5-47cc-8d60-a7d7c914df78,3,df35e373-ea15-48d7-84cd-41d595b17405
ffe7cd8e-7d7d-435a-b5a4-a9e983329ea6,7,df35e373-ea15-48d7-84cd-41d595b17405
eac7ae9f-3bf6-40e4-aa9a-fb5f10902ad0,32,428bd4d9-1057-4220-b326-4201484628a2
3d1b80be-e6b1-4eed-84da-fb738b0d26d8,1,428bd4d9-1057-4220-b326-4201484628a2
caca8b6a-d3a4-46c6-bc30-ff0c264630b5,21,428bd4d9-1057-4220-b326-4201484628a2
64e5dd1c-859a-40e6-87ad-f86938a2614e,34,428bd4d9-1057-4220-b326-4201484628a2
56a1d131-f28c-4c0d-a755-f526a0bd396d,31,428bd4d9-1057-4220-b326-4201484628a2
f7e0dbf6-06b8-4e57-995e-f51fa3bedba7,15,428bd4d9-1057-4220-b326-4201484628a2
26ba98e5-7cf1-4679-84c8-f71b25952aa9,33,428bd4d9-1057-4220-b326-4201484628a2
bd4b3722-3726-407b-8e52-f6e314495a8c,28,428bd4d9-1057-4220-b326-4201484628a2
8fe10352-945d-47e3-a1c5-e815f3f86930,20,428bd4d9-1057-4220-b326-4201484628a2
9e7ed30d-915f-4eb2-8c4a-eab00e5b5d85,1,428bd4d9-1057-4220-b326-4201484628a2
f0125148-f1f3-4520-9f22-ec879359af46,43,428bd4d9-1057-4220-b326-4201484628a2
3426db05-2d38-4909-ad15-eb89579edc30,17,428bd4d9-1057-4220-b326-4201484628a2
57561886-237e-4f38-8211-eb2c2b992a22,23,428bd4d9-1057-4220-b326-4201484628a2
07bfec6f-1ed4-4a3d-82a6-f3ca4ad4f906,3,428bd4d9-1057-4220-b326-4201484628a2
da699309-77dc-42c0-b07c-eff5d3a0859b,26,428bd4d9-1057-4220-b326-4201484628a2
8cdaf162-00ee-4077-bd07-f000c3352f26,6,428bd4d9-1057-4220-b326-4201484628a2
41d69e57-103d-48f4-a210-f031849f6fd3,40,428bd4d9-1057-4220-b326-4201484628a2
c3dec451-dbc4-4f75-89f2-eea41e47e659,29,428bd4d9-1057-4220-b326-4201484628a2
e86b38bd-02fb-4f5d-80b7-e591d45309c7,26,428bd4d9-1057-4220-b326-4201484628a2
5da8a5ed-21e2-4c09-82b7-e7d97c23f157,10,428bd4d9-1057-4220-b326-4201484628a2
42f06747-851f-42fc-abdd-e278efe27d0e,16,428bd4d9-1057-4220-b326-4201484628a2
47005518-cd91-4981-8339-e09901ad72ef,36,428bd4d9-1057-4220-b326-4201484628a2
170f8fd3-6db3-4734-a4b6-de6cebf2e0f1,27,428bd4d9-1057-4220-b326-4201484628a2
187e9e5f-c351-4045-8d27-c46b59baae3d,43,428bd4d9-1057-4220-b326-4201484628a2
cb5a9e58-80b0-4d15-b7f2-c804b26e8923,22,428bd4d9-1057-4220-b326-4201484628a2
bb77d507-2e73-4d12-9225-cd384371fdb8,20,428bd4d9-1057-4220-b326-4201484628a2
9d6bf274-3296-442a-b410-ce46f8f926be,30,428bd4d9-1057-4220-b326-4201484628a2
5d6715a7-6a26-45e5-9386-cfb2aecfaf74,22,428bd4d9-1057-4220-b326-4201484628a2
3f8f00ac-a50d-4dee-ba2f-cfe40100d58c,16,428bd4d9-1057-4220-b326-4201484628a2
25ca9098-d602-48e9-8e5b-d547d7d7b73c,12,428bd4d9-1057-4220-b326-4201484628a2
7db21239-f645-40e9-bb82-d36168d3189f,24,428bd4d9-1057-4220-b326-4201484628a2
f57ff654-5558-4a26-b829-d3d70515ae4d,1,428bd4d9-1057-4220-b326-4201484628a2
17376aa5-a164-4e51-bd13-d7a0025ae595,22,428bd4d9-1057-4220-b326-4201484628a2
6fad08ba-a7cc-489b-928c-d802d2a16d19,25,428bd4d9-1057-4220-b326-4201484628a2
54e6111a-c8b1-439d-90cd-d6df243b0964,11,428bd4d9-1057-4220-b326-4201484628a2
d452df22-6aa4-4870-8c4a-d8a1d8ccbc1e,24,428bd4d9-1057-4220-b326-4201484628a2
3b383eab-b410-43b6-84f5-db442c0d3caa,36,428bd4d9-1057-4220-b326-4201484628a2
036ee770-5621-4b6e-9a8e-bc8a329c86b8,7,428bd4d9-1057-4220-b326-4201484628a2
7c0aa9c7-0e11-4aa3-9ec0-bc8a57fd716a,21,428bd4d9-1057-4220-b326-4201484628a2
7652d9d2-873e-4c5a-b5c3-bcecc66e43f6,27,428bd4d9-1057-4220-b326-4201484628a2
58e726ca-eca9-4f4d-80cc-bf707c559f30,6,428bd4d9-1057-4220-b326-4201484628a2
19c058c5-32f6-4cf9-923a-c3357c87daff,8,428bd4d9-1057-4220-b326-4201484628a2
121ab834-ebe8-4985-a1ed-c3c6570e6dfd,19,428bd4d9-1057-4220-b326-4201484628a2
7f200799-dc38-473c-b9c1-b0a62fa8cc9c,29,428bd4d9-1057-4220-b326-4201484628a2
78cf1609-c959-4d42-ad60-adf8f647f3ef,25,428bd4d9-1057-4220-b326-4201484628a2
b10f790d-7e87-42b0-aef4-b3bd1c12aad4,2,428bd4d9-1057-4220-b326-4201484628a2
881491ea-fc0e-4424-8108-b76d905f99e4,23,428bd4d9-1057-4220-b326-4201484628a2
4c62b3db-51cb-4592-bd68-aa2cfc9a90d6,4,428bd4d9-1057-4220-b326-4201484628a2
933bbd36-c092-4b0b-8bb1-a7928c3cbc76,32,428bd4d9-1057-4220-b326-4201484628a2
db45bb8f-2bf5-450e-b076-abfc7d609242,15,428bd4d9-1057-4220-b326-4201484628a2
6e4e0325-5cbe-4900-bcbf-aaef6ae42bdd,8,428bd4d9-1057-4220-b326-4201484628a2
248e256b-ca0b-43ed-9481-9077b2f0ced1,13,428bd4d9-1057-4220-b326-4201484628a2
ceb4b49b-fa35-437f-ac64-8fbc7e3a4abe,37,428bd4d9-1057-4220-b326-4201484628a2
864bbeec-508d-41d2-98ca-8f74a759009c,6,428bd4d9-1057-4220-b326-4201484628a2
5bef99b7-6b54-441b-8468-94e7e11acea7,13,428bd4d9-1057-4220-b326-4201484628a2
fda83265-6953-42ce-bf35-99e1df876688,38,428bd4d9-1057-4220-b326-4201484628a2
5093b046-9cbc-43eb-a4d7-9942fd7a105d,15,428bd4d9-1057-4220-b326-4201484628a2
fda6a4c7-becc-4dd7-a869-a1478d04c5fb,4,428bd4d9-1057-4220-b326-4201484628a2
b2a1b5aa-bb61-4519-8458-9b8b498ad9ae,35,428bd4d9-1057-4220-b326-4201484628a2
6e4e2e02-54a0-4274-85aa-9dd8902b5af9,20,428bd4d9-1057-4220-b326-4201484628a2
f972baa3-dd92-4d2f-a391-a48327950b1b,23,428bd4d9-1057-4220-b326-4201484628a2
c426d5d6-b6e3-4687-b249-a1931c1442ec,33,428bd4d9-1057-4220-b326-4201484628a2
d10ff175-c536-4fe8-9368-734d7c3c221a,28,428bd4d9-1057-4220-b326-4201484628a2
13662c8a-0f8e-4cb6-8bec-6d43916c89cb,31,428bd4d9-1057-4220-b326-4201484628a2
0646eb6c-4d74-4b43-8645-6e88a6e14692,11,428bd4d9-1057-4220-b326-4201484628a2
2e4a8c5b-4491-4ba2-82b8-6140e43e61b5,32,428bd4d9-1057-4220-b326-4201484628a2
16a4845d-19fa-42c0-be30-60cb5a6a21e7,25,428bd4d9-1057-4220-b326-4201484628a2
30ea3f20-0255-4768-970f-69a5eedcca32,9,428bd4d9-1057-4220-b326-4201484628a2
00957b2f-f651-4880-b663-6a362243cd87,5,428bd4d9-1057-4220-b326-4201484628a2
56fd7a8c-6aa0-41cd-9262-8eb6d4b73e89,24,428bd4d9-1057-4220-b326-4201484628a2
831a295d-0c80-4b5c-a213-8e13dac51617,3,428bd4d9-1057-4220-b326-4201484628a2
18848042-3d28-4f55-9adb-8f19224318f0,17,428bd4d9-1057-4220-b326-4201484628a2
ad73435e-b76d-4379-b2a9-8d3ba2c7db03,4,428bd4d9-1057-4220-b326-4201484628a2
87c28343-31e3-43c3-bc10-83bb57fe8c2d,3,428bd4d9-1057-4220-b326-4201484628a2
06ff0cf2-dbab-4a69-ad17-885f00ac4c29,39,428bd4d9-1057-4220-b326-4201484628a2
f89a1441-b7f8-4fe5-9141-88853b2cab9c,8,428bd4d9-1057-4220-b326-4201484628a2
d74fe691-c254-4049-b720-7cf124c510d5,9,428bd4d9-1057-4220-b326-4201484628a2
4be943f2-182c-425c-92cc-78e4c9d6b8b9,14,428bd4d9-1057-4220-b326-4201484628a2
8b1a7740-988c-4bcf-ba6c-783d2710f722,41,428bd4d9-1057-4220-b326-4201484628a2
c3b0fb64-7ac8-42d8-8fee-781ac7026d48,30,428bd4d9-1057-4220-b326-4201484628a2
993e45f5-4e67-4b25-bdac-79ea68b7eff9,42,428bd4d9-1057-4220-b326-4201484628a2
b1d578d8-e6e8-4495-b29d-7a77884c07d0,37,428bd4d9-1057-4220-b326-4201484628a2
c9870b71-8444-4add-b6ab-7a9541df6ed1,33,428bd4d9-1057-4220-b326-4201484628a2
880cea47-18bf-41b5-9c28-7930ad1e4fe1,27,428bd4d9-1057-4220-b326-4201484628a2
706b5fc6-eeaa-4c83-98a7-809f793b0948,30,428bd4d9-1057-4220-b326-4201484628a2
0a03fd98-4b59-40b5-8b10-2bf69a64723d,29,428bd4d9-1057-4220-b326-4201484628a2
26aa07fe-c8e8-4452-b344-2b985646ec06,7,428bd4d9-1057-4220-b326-4201484628a2
5b6476e7-f516-496e-a5b8-2afcc6aaa379,39,428bd4d9-1057-4220-b326-4201484628a2
6a63064f-ce9c-4eb6-9aa7-2cec2a96f9be,14,428bd4d9-1057-4220-b326-4201484628a2
efa52407-e54a-4bf1-b684-273ad8e7a7d6,13,428bd4d9-1057-4220-b326-4201484628a2
a10a4c2b-4e0e-4230-a76c-2794bb92c3c2,9,428bd4d9-1057-4220-b326-4201484628a2
0be30417-3503-4a7e-aeea-197c3bf33575,2,428bd4d9-1057-4220-b326-4201484628a2
825c3bdd-f70e-4b89-9e2b-19135da6c256,10,428bd4d9-1057-4220-b326-4201484628a2
bda144f1-c7a7-4593-ace8-18b14291f9ec,12,428bd4d9-1057-4220-b326-4201484628a2
888e5a84-2cd5-4693-b911-0f99ca69ffcf,44,428bd4d9-1057-4220-b326-4201484628a2
59f6a80b-64e8-49d4-b00a-0f9012f8987b,40,428bd4d9-1057-4220-b326-4201484628a2
10b4f222-ea40-49c1-856a-1276cd8e0a60,31,428bd4d9-1057-4220-b326-4201484628a2
53ab3681-4c9b-4237-bfae-126bff4e472a,5,428bd4d9-1057-4220-b326-4201484628a2
ee81cfa9-6cad-47e1-a187-122c9ee02582,35,428bd4d9-1057-4220-b326-4201484628a2
e88dac9f-ba09-4471-967f-162e0a5a2f94,12,428bd4d9-1057-4220-b326-4201484628a2
bbc89300-543d-4aa9-bd78-14031a72fe0e,34,428bd4d9-1057-4220-b326-4201484628a2
167cca8e-65bb-45b0-82a8-0c82447fd88b,18,428bd4d9-1057-4220-b326-4201484628a2
ce27d327-7b9c-4524-af69-0a143faffb0a,19,428bd4d9-1057-4220-b326-4201484628a2
63160916-bc53-4982-9019-0413aa0dc9bb,11,428bd4d9-1057-4220-b326-4201484628a2
7f4decad-1b61-467f-8294-0591f7f2346f,41,428bd4d9-1057-4220-b326-4201484628a2
1e654abb-0dbc-4ed7-ad40-022da59754d3,26,428bd4d9-1057-4220-b326-4201484628a2
9df5cd6e-9194-4b94-b1c8-01fbdbb72f01,34,428bd4d9-1057-4220-b326-4201484628a2
13418ed0-5789-424d-b131-4d72517e9cf7,17,428bd4d9-1057-4220-b326-4201484628a2
3f29ecf0-2ab1-4bd8-b8b2-4e2066ae5cec,19,428bd4d9-1057-4220-b326-4201484628a2
5f1169b3-e952-4f11-8ae5-4cd31d678bcd,16,428bd4d9-1057-4220-b326-4201484628a2
e0736334-b8a6-45d2-b10d-4aada558a809,14,428bd4d9-1057-4220-b326-4201484628a2
8a126657-8161-4fb5-8ae3-529920db7279,28,428bd4d9-1057-4220-b326-4201484628a2
0eea7d3a-f41c-43dd-8e7e-5ae9bf62308a,10,428bd4d9-1057-4220-b326-4201484628a2
46fbb9e2-bde9-4e12-bb7e-5e85e218661a,7,428bd4d9-1057-4220-b326-4201484628a2
b51db89e-467d-4ee9-90b5-54cb4c974d23,18,428bd4d9-1057-4220-b326-4201484628a2
73b88f1c-a25f-4ae5-8888-3fc3ff1326da,2,428bd4d9-1057-4220-b326-4201484628a2
2482f793-a405-4832-85e7-43ab9960e169,44,428bd4d9-1057-4220-b326-4201484628a2
b8b66c17-97a0-4628-b002-330f7c36aeb9,21,428bd4d9-1057-4220-b326-4201484628a2
514ef364-da80-4c29-a1e6-326d910669e2,5,428bd4d9-1057-4220-b326-4201484628a2
b1dc232f-b312-431f-b425-31721f030525,42,428bd4d9-1057-4220-b326-4201484628a2
b5bc368c-70c3-4449-a527-317a4a4c8b75,18,428bd4d9-1057-4220-b326-4201484628a2
448379b3-42dd-48ba-8b15-391530c21c8d,38,428bd4d9-1057-4220-b326-4201484628a2
07ccbd86-96a0-4818-83be-a83180530bfe,1,37f7e3e6-f6b2-4617-b42d-426ef02f96cd
3cd33df7-d967-404e-97dc-d161d419bd0a,2,00b50976-57de-49be-b4ce-42b6a338c454
cd5980d4-ecc6-4bec-844e-137c79ba033f,1,00b50976-57de-49be-b4ce-42b6a338c454
1960ba0c-644f-45ee-a5ab-ffca2c25130b,2,c0e9d596-bb77-4674-b70a-4301ce0d8801
f52d4b6e-6b82-4a2c-932b-07dc2012dfe6,1,c0e9d596-bb77-4674-b70a-4301ce0d8801
eb89fa46-a473-4484-83c9-6c4ba2ca56b8,3,c0e9d596-bb77-4674-b70a-4301ce0d8801
23130d43-2065-4dee-9d4b-ab17a23232e8,2,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
e541f1ed-9d2f-4887-8584-59ad948d4734,1,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
80969064-5750-4363-b52c-4e9832f3e9e3,3,ada5939f-5deb-4c9b-95d3-4354e5d3aa60
c16385e7-2ba6-4569-a977-f5549968d812,6,256d53fc-931d-4d38-abfd-4530a92f9f77
747a90a1-8395-441b-a976-bea98f0d2b64,5,256d53fc-931d-4d38-abfd-4530a92f9f77
893362f8-262e-481a-8411-7ece5f20e7f0,3,256d53fc-931d-4d38-abfd-4530a92f9f77
86f1986b-be66-420d-8bf7-2d27b04d45f4,4,256d53fc-931d-4d38-abfd-4530a92f9f77
dd3cc24f-e346-4520-8d54-2e3a15bcdac0,1,256d53fc-931d-4d38-abfd-4530a92f9f77
7c9847a5-b763-4842-b62b-00de43bc93ed,2,256d53fc-931d-4d38-abfd-4530a92f9f77
473c177c-5a53-4583-be73-ec13e195c317,40,62f0de11-31e8-49fe-a272-458325148b19
3776a17f-6092-4779-818e-eb07d89a1412,46,62f0de11-31e8-49fe-a272-458325148b19
bcc7b58a-5a99-4ce6-8fdb-ead02752a664,7,62f0de11-31e8-49fe-a272-458325148b19
72efea92-02f7-4209-886e-ea80d3f77cda,4,62f0de11-31e8-49fe-a272-458325148b19
0a843bc5-97c3-46dd-ae93-ee66c0f8821f,1,62f0de11-31e8-49fe-a272-458325148b19
0526f7f8-cb6c-494d-bf30-ef479a21c9d6,27,62f0de11-31e8-49fe-a272-458325148b19
98b02512-d187-4610-99b0-f0dd710056b2,24,62f0de11-31e8-49fe-a272-458325148b19
b844a9e6-b34c-4f83-af7f-dd18dd94f0ae,21,62f0de11-31e8-49fe-a272-458325148b19
c4a9784b-0e3b-4b38-a215-dcaaab96419b,31,62f0de11-31e8-49fe-a272-458325148b19
5847432e-2cec-4a3d-b2da-dcb498f4dcd1,41,62f0de11-31e8-49fe-a272-458325148b19
ddab82c8-7a75-4d00-a5fa-e03ddfc1ee6b,28,62f0de11-31e8-49fe-a272-458325148b19
c2fe175f-10c9-4e4a-b95b-e4490baa4c52,9,62f0de11-31e8-49fe-a272-458325148b19
26396f96-36f9-4d23-8d30-fd8be3407b1a,11,62f0de11-31e8-49fe-a272-458325148b19
8cd03f9e-13d2-46e8-ac8b-feff02e9e840,35,62f0de11-31e8-49fe-a272-458325148b19
29e756dd-84e6-47fa-a91e-fab9c15dedbb,10,62f0de11-31e8-49fe-a272-458325148b19
680efd60-9a03-4b9a-b9a0-fbd0b5098157,11,62f0de11-31e8-49fe-a272-458325148b19
faa3be1f-3a33-4375-9bff-f7398a454cce,45,62f0de11-31e8-49fe-a272-458325148b19
c1bab506-3779-4100-8667-f69fc844298d,42,62f0de11-31e8-49fe-a272-458325148b19
44ef5907-2d71-4fe5-8f22-f7db2202e1e4,14,62f0de11-31e8-49fe-a272-458325148b19
0bd7ec72-e196-4025-8035-f9a4ad8cef2b,36,62f0de11-31e8-49fe-a272-458325148b19
73f354c4-5fcd-4253-8e54-f9dc47aaab0e,20,62f0de11-31e8-49fe-a272-458325148b19
275514f0-cb39-4761-b7ab-c5bdb1c94ef3,9,62f0de11-31e8-49fe-a272-458325148b19
4884b00b-347a-4b0b-90ff-c4dff2b48728,32,62f0de11-31e8-49fe-a272-458325148b19
6a32b660-a4c5-4a1a-8143-c96b04fee90e,7,62f0de11-31e8-49fe-a272-458325148b19
215b6b0b-5faa-46a5-9502-d149ef864531,25,62f0de11-31e8-49fe-a272-458325148b19
8f1af806-6c8c-4d93-aacb-cf9a9b0494d3,34,62f0de11-31e8-49fe-a272-458325148b19
83b9340a-c5b9-4921-89be-d84ff79134fe,6,62f0de11-31e8-49fe-a272-458325148b19
d1af2f26-fd20-4402-9036-dbf0e9e09e96,15,62f0de11-31e8-49fe-a272-458325148b19
7c69692f-cafd-4f7e-b2a2-dabb7be46078,33,62f0de11-31e8-49fe-a272-458325148b19
b359fb01-d1c9-4852-88b6-d9fc72436f98,32,62f0de11-31e8-49fe-a272-458325148b19
8e410257-62cc-4252-8249-d1c53ad48601,17,62f0de11-31e8-49fe-a272-458325148b19
3c0361b1-6085-404b-8848-d39ed2737bab,12,62f0de11-31e8-49fe-a272-458325148b19
621ac95b-0b6e-42cc-9687-d4f5db8ac4e1,11,62f0de11-31e8-49fe-a272-458325148b19
100266f3-131f-487b-8c37-b70a3d89abec,32,62f0de11-31e8-49fe-a272-458325148b19
f9fa7e29-e0cc-4e29-9404-b358f2028132,31,62f0de11-31e8-49fe-a272-458325148b19
05c72b56-197a-4277-9508-b0f38e3be88b,17,62f0de11-31e8-49fe-a272-458325148b19
f9546191-cf19-47e7-8733-b1ca14858ef3,19,62f0de11-31e8-49fe-a272-458325148b19
83d0ea85-40c8-4c9d-b1a5-c0c20089156e,37,62f0de11-31e8-49fe-a272-458325148b19
89ef6667-2caa-4e2e-a92e-bfd0bc8a6a61,1,62f0de11-31e8-49fe-a272-458325148b19
4eb95373-a4f4-409a-b5af-bfc3f3524846,14,62f0de11-31e8-49fe-a272-458325148b19
c76f328f-6707-484e-adab-c214ed2b1b38,8,62f0de11-31e8-49fe-a272-458325148b19
96b777eb-8ec8-4c32-b4f5-c2bd137fa4bb,15,62f0de11-31e8-49fe-a272-458325148b19
ab19c5bd-8124-4957-9858-bd48dbe04efb,26,62f0de11-31e8-49fe-a272-458325148b19
4dfb5002-a928-40f8-b448-bbceeb34f626,13,62f0de11-31e8-49fe-a272-458325148b19
8ea952ea-1745-4bed-aedf-b9c96069aa05,3,62f0de11-31e8-49fe-a272-458325148b19
5f67e9ef-5585-48fd-b5de-b9769c7657d2,1,62f0de11-31e8-49fe-a272-458325148b19
12cc12a8-7cb1-4997-a325-9184611a7c77,22,62f0de11-31e8-49fe-a272-458325148b19
9f8f5a2e-cef2-4d75-a475-9412d60e4b2c,7,62f0de11-31e8-49fe-a272-458325148b19
807d34e9-0351-46bf-827c-92eb49e81046,16,62f0de11-31e8-49fe-a272-458325148b19
2dbb76ee-c746-4911-a996-92429a783a8c,29,62f0de11-31e8-49fe-a272-458325148b19
ab2f37ae-2e79-4712-a8eb-95f3557e1e49,12,62f0de11-31e8-49fe-a272-458325148b19
9aeeb5ac-d666-4511-aa34-9db2bf99686d,34,62f0de11-31e8-49fe-a272-458325148b19
6ee74130-5d6d-431c-9e9e-9db76624c793,14,62f0de11-31e8-49fe-a272-458325148b19
a2a8c52b-20e9-4bc6-9971-9cece024e191,20,62f0de11-31e8-49fe-a272-458325148b19
bff79934-a0ca-4e9e-a8d4-9d5719785a4a,43,62f0de11-31e8-49fe-a272-458325148b19
5b9881f7-d61f-4869-9a17-9b7a60348b57,24,62f0de11-31e8-49fe-a272-458325148b19
f300909b-7f9f-40b1-8b5c-9b19597c7b55,5,62f0de11-31e8-49fe-a272-458325148b19
93ebce8a-a559-4c3b-a5ff-a4c5fc52db8c,20,62f0de11-31e8-49fe-a272-458325148b19
c6865c3b-9c33-4728-a976-a4d6026ef19f,4,62f0de11-31e8-49fe-a272-458325148b19
dac597e4-f302-495c-a343-a6a5c0bd4e04,29,62f0de11-31e8-49fe-a272-458325148b19
aa5870d1-78c7-4860-9e29-a9c2c5caa8a0,15,62f0de11-31e8-49fe-a272-458325148b19
0611a390-4416-4f00-9d1b-6ec63682cb0d,44,62f0de11-31e8-49fe-a272-458325148b19
c03b152a-1a5d-42f4-af66-6e6aa8a010df,35,62f0de11-31e8-49fe-a272-458325148b19
c190dbcc-3e76-4d25-a12d-6db679680674,9,62f0de11-31e8-49fe-a272-458325148b19
7c8144d5-7713-4def-bfad-6cda4e7c9913,37,62f0de11-31e8-49fe-a272-458325148b19
fded1d81-422f-4a47-a7cb-738e49e874ba,23,62f0de11-31e8-49fe-a272-458325148b19
496d7114-d27e-4020-864f-73b4f14f808c,27,62f0de11-31e8-49fe-a272-458325148b19
a25720d1-f341-4892-8838-75a2d5bd6b40,5,62f0de11-31e8-49fe-a272-458325148b19
4db16365-4e18-4e45-9f9b-6526712850c8,2,62f0de11-31e8-49fe-a272-458325148b19
df661255-fb07-4cd7-90a7-61361970cb5a,18,62f0de11-31e8-49fe-a272-458325148b19
62e7e362-219b-4584-8beb-6179c54598e9,21,62f0de11-31e8-49fe-a272-458325148b19
e622f49e-b304-4bd7-882a-694df269f7d1,13,62f0de11-31e8-49fe-a272-458325148b19
ab987b4c-2704-4010-b3de-8cc749b18101,10,62f0de11-31e8-49fe-a272-458325148b19
5d0168ec-b287-4aaf-8aec-8dd3f22a8cad,16,62f0de11-31e8-49fe-a272-458325148b19
